"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2023","11320","도봉구","10800","도봉동","1","대지","0030","0001","한신","20230107","59500","84.94","0.000000","14","","","1995","아파트","중개거래","경기 의정부시, 서울 도봉구"
"2023","11620","관악구","10100","봉천동","1","대지","0893","0012","마에스트로캠퍼스타운","20230107","12950","13.15","0.000000","7","","","2012","아파트","중개거래","서울 관악구"
"2023","11740","강동구","10700","암사동","1","대지","0422","0026","암사e편한세상","20230107","80500","84.98","0.000000","4","","20230209","2005","아파트","중개거래","서울 강동구"
"2023","11500","강서구","10500","마곡동","1","대지","0748","0000","마곡13단지힐스테이트마스터","20230107","110500","84.98","0.000000","4","","","2017","아파트","중개거래","서울 강남구, 서울 강서구"
"2023","11530","구로구","10900","궁동","1","대지","0292","0000","로제트힐","20230107","33000","51.27","46.030000","3","","","2016","연립다세대","직거래",""
"2023","11500","강서구","10300","화곡동","1","대지","1065","0004","한울에이치밸리움A동","20230107","27000","22.81","0.000000","8","","","2019","아파트","중개거래","서울 강서구"
"2023","11560","영등포구","13200","신길동","1","대지","4950","0000","래미안에스티움","20230107","119000","84.93","0.000000","13","","","2017","아파트","중개거래","서울 영등포구"
"2023","11560","영등포구","13200","신길동","1","대지","4950","0000","래미안에스티움","20230107","97000","59.95","0.000000","7","","","2017","아파트","중개거래","서울 영등포구"
"2023","11290","성북구","10300","돈암동","1","대지","0609","0001","한진(609-1)","20230107","83000","132.96","0.000000","17","","","1998","아파트","중개거래","서울 성북구"
"2023","11740","강동구","10100","명일동","1","대지","0359","0000","래미안솔베뉴","20230107","96000","59.11","0.000000","7","","","2019","아파트","중개거래","서울 강동구"
"2023","11350","노원구","10200","월계동","1","대지","0018","0000","한진한화그랑빌","20230107","68000","84.97","0.000000","20","","","2002","아파트","중개거래","서울 노원구"
"2023","11320","도봉구","10800","도봉동","1","대지","0655","0000","래미안도봉","20230107","79000","84.55","0.000000","17","","","2005","아파트","중개거래","서울 도봉구"
"2023","11440","마포구","10200","공덕동","1","대지","0464","0000","래미안공덕4차","20230107","89500","59.9","0.000000","2","","","2005","아파트","중개거래","서울 마포구"
"2023","11260","중랑구","10600","신내동","1","대지","0487","0000","라이프미성","20230107","37000","59.6","0.000000","7","","","1992","아파트","중개거래","서울 중랑구"
"2023","11290","성북구","13300","정릉동","1","대지","0227","0064","라메종","20230107","21000","48.36","29.930000","4","","","2016","연립다세대","중개거래","서울 성북구"
"2023","11740","강동구","10800","성내동","1","대지","0224","0014","뜨라네(224-14)","20230107","34000","42.42","23.500000","3","","","2016","연립다세대","중개거래","서울 강동구"
"2023","11680","강남구","10300","개포동","1","대지","0138","0000","디에이치아너힐즈","20230107","186500","59.75","0.000000","10","","","2019","아파트","중개거래","서울 강남구"
"2023","11650","서초구","11100","신원동","1","대지","0659","0000","해피트리앤","20230107","16600","21.24","29.280000","3","","","2015","오피스텔","중개거래","서울 송파구"
"2023","11305","강북구","10100","미아동","1","대지","0811","0000","두산위브트레지움","20230107","73000","84.99","0.000000","16","","","2011","아파트","중개거래","서울 강북구"
"2023","11200","성동구","11100","금호동3가","1","대지","1331","0000","두산","20230107","87000","59.97","0.000000","9","","","1994","아파트","중개거래","서울 성동구"
"2023","11230","동대문구","10900","휘경동","1","대지","0366","0000","동일스위트리버","20230107","82000","84.97","0.000000","19","","","2007","아파트","중개거래","서울 동대문구"
"2023","11440","마포구","12500","성산동","1","대지","0617","0007","동우빌라","20230107","27000","49.41","29.770000","1","","","1992","연립다세대","중개거래","서울 성북구"
"2023","11530","구로구","10100","신도림동","1","대지","0645","0000","동아3","20230107","105000","84.99","0.000000","16","","","2000","아파트","중개거래","서울 구로구"
"2023","11680","강남구","11800","도곡동","1","대지","0527","0000","도곡렉슬","20230107","315000","114.99","0.000000","8","","","2006","아파트","중개거래","서울 강남구"
"2023","11680","강남구","11800","도곡동","1","대지","0527","0000","도곡렉슬","20230107","240000","85","0.000000","19","","","2006","아파트","중개거래","서울 강남구"
"2023","11650","서초구","10700","반포동","1","대지","0114","0001","더샵반포리버파크","20230107","113500","49.99","0.000000","4","분양권","","0","아파트","중개거래","서울 서초구"
"2023","11680","강남구","10600","대치동","1","대지","0889","0056","더 나인 오피스텔","20230107","20700","29.97","40.890000","15","","","2004","오피스텔","중개거래","서울 강남구"
"2023","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20230107","93000","39.1","0.000000","16","","","2018","아파트","중개거래","서울 송파구"
"2023","11500","강서구","10200","등촌동","1","대지","0533","0009","대아파크빌","20230107","34800","44.13","29.570000","2","","","2016","연립다세대","중개거래","서울 양천구"
"2023","11260","중랑구","10600","신내동","1","대지","0803","0000","대성유니트","20230107","57000","76.94","0.000000","6","","","2005","아파트","중개거래","서울 중랑구"
"2023","11215","광진구","10900","군자동","1","대지","0504","0000","대명이튼캐슬","20230107","37500","41.85","28.090000","6","","","2019","연립다세대","중개거래","서울 광진구"
"2023","11230","동대문구","11000","이문동","1","대지","0225","0000","대림e-편한세상","20230107","76000","84.97","0.000000","21","","","2003","아파트","중개거래","서울 동대문구"
"2023","11260","중랑구","10100","면목동","1","대지","0156","0018","제이엔빌라","20230107","25000","39.39","22.790000","3","","","2003","연립다세대","중개거래","서울 중랑구"
"2023","11260","중랑구","10600","신내동","1","대지","0796","0000","다우훼밀리","20230107","54800","84.87","0.000000","3","","","1999","아파트","중개거래","서울 중랑구"
"2023","11200","성동구","10500","마장동","1","대지","0818","0000","현대","20230107","68000","59.91","0.000000","25","","","1998","아파트","중개거래","서울 성동구"
"2023","11545","금천구","10300","시흥동","1","대지","1026","0000","남서울힐스테이트","20230107","80000","84.79","0.000000","22","","","2014","아파트","중개거래","서울 금천구"
"2023","11140","중구","16200","신당동","1","대지","0844","0000","남산타운","20230107","117500","84.88","0.000000","8","","","2002","아파트","중개거래","경기 고양덕양구, 서울 중구"
"2023","11305","강북구","10100","미아동","1","대지","1369","0000","꿈의숲해링턴플레이스","20230107","79000","84.67","0.000000","4","","","2019","아파트","중개거래","서울 강북구"
"2023","11305","강북구","10100","미아동","1","대지","0004","0000","꿈의숲롯데캐슬","20230107","69000","59.97","0.000000","2","","","2017","아파트","중개거래","서울 강북구"
"2023","11680","강남구","11500","수서동","1","대지","0746","0000","까치마을","20230107","106000","49.5","0.000000","10","","","1993","아파트","중개거래","서울 강남구"
"2023","11380","은평구","10700","응암동","1","대지","0227","0083","현대빌라(227-83)","20230107","15500","54.96","30.630000","4","","","2001","연립다세대","직거래",""
"2023","11305","강북구","10400","우이동","1","대지","0030","0001","현대우이빌B","20230107","10000","33.69","19.130000","5","","","2003","연립다세대","중개거래","서울 강북구, 서울 도봉구"
"2023","11740","강동구","10900","천호동","1","대지","0048","0028","금우아트빌D동","20230107","30600","59.71","27.690000","4","","","2002","연립다세대","중개거래","서울 강동구"
"2023","11260","중랑구","10600","신내동","1","대지","0646","0000","금강리빙스텔","20230107","41000","35.1","44.180000","1","","","2003","오피스텔","중개거래","서울 강남구"
"2023","11290","성북구","13500","종암동","1","대지","0135","0000","종암2차SKVIEW","20230107","68000","59.98","0.000000","20","","","2010","아파트","중개거래","서울 성북구"
"2023","11590","동작구","10200","상도동","1","대지","0279","0227","그랜드타운","20230107","21700","45.28","19.730000","1","","","2001","연립다세대","중개거래","서울 동작구"
"2023","11440","마포구","10200","공덕동","1","대지","0371","0000","공덕1삼성래미안","20230107","115000","84.94","0.000000","9","","","1999","아파트","중개거래","서울 마포구"
"2023","11740","강동구","10300","상일동","1","대지","0519","0000","고덕아르테온","20230107","131500","84.93","0.000000","11","","20230329","2020","아파트","중개거래","서울 강동구"
"2023","11740","강동구","10300","상일동","1","대지","0519","0000","고덕아르테온","20230107","131500","84.93","0.000000","11","","","2020","아파트","중개거래","서울 강동구"
"2023","11230","동대문구","10900","휘경동","1","대지","0057","0000","주공2","20230107","44000","39.98","0.000000","11","","","2001","아파트","중개거래","서울 동대문구"
"2023","11740","강동구","10300","상일동","1","대지","0513","0000","고덕센트럴IPARK","20230107","113000","84.97","0.000000","6","","","2019","아파트","중개거래","서울 강동구"
"2023","11740","강동구","10300","상일동","1","대지","0513","0000","고덕센트럴IPARK","20230107","108000","74.99","0.000000","15","","","2019","아파트","중개거래","서울 강동구"
"2023","11350","노원구","10600","중계동","1","대지","0364","0012","주공6","20230107","42000","44.1","0.000000","13","","","1993","아파트","중개거래","서울 노원구"
"2023","11740","강동구","10200","고덕동","1","대지","0693","0000","고덕그라시움","20230107","98000","59.79","0.000000","7","","","2019","아파트","중개거래","서울 강동구"
"2023","11590","동작구","10900","신대방동","1","대지","0710","0000","경남교수","20230107","85500","84.94","0.000000","1","","","2001","아파트","중개거래","서울 동작구"
"2023","11500","강서구","10300","화곡동","1","대지","0050","0120","거성","20230107","25000","49.5","62.540000","3","","","1986","연립다세대","중개거래","서울 강서구"
"2023","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20230107","39700","39.82","0.000000","9","","","1991","아파트","중개거래","서울 노원구"
"2023","11500","강서구","10300","화곡동","1","대지","1165","0000","강서힐스테이트","20230107","150000","128.81","0.000000","20","","","2015","아파트","중개거래","서울 강서구"
"2023","11440","마포구","10300","신공덕동","1","대지","0005","0075","갑을명가시티1","20230107","15650","19.73","30.720000","11","","","null","오피스텔","중개거래","서울 마포구"
"2023","11590","동작구","10900","신대방동","1","대지","0710","0000","경남교수","20230107","85500","84.94","0.000000","1","","20230408","2001","아파트","중개거래","서울 동작구"
"2023","11350","노원구","10600","중계동","1","대지","0161","0001","중앙하이츠","20230107","48500","59.46","0.000000","10","","","1998","아파트","중개거래","서울 노원구"
"2023","11680","강남구","11400","일원동","1","대지","0735","0000","가람","20230107","167500","75.16","0.000000","3","","","1993","아파트","중개거래","서울 강남구"
"2023","11710","송파구","10700","가락동","1","대지","0140","0000","가락(1차)쌍용아파트","20230107","92000","59.92","0.000000","12","","","1997","아파트","중개거래","서울 송파구"
"2023","11590","동작구","10200","상도동","1","대지","0903","0000","e편한세상상도노빌리티","20230107","104000","59.78","0.000000","21","","","2018","아파트","중개거래","서울 동작구"
"2023","11620","관악구","10100","봉천동","1","대지","1568","0002","PRAVIDA 162","20230107","18700","19.82","26.410000","9","","","2013","오피스텔","중개거래","서울 관악구"
"2023","11620","관악구","10100","봉천동","1","대지","1568","0002","PRAVIDA 162","20230107","17950","18.7","24.940000","13","","","2013","오피스텔","중개거래","서울 관악구"
"2023","11140","중구","16500","황학동","1","대지","0819","0000","DUO302","20230107","15500","15.97","0.000000","17","","","2014","아파트","중개거래","서울 중구"
"2023","11410","서대문구","12000","남가좌동","1","대지","0389","0000","DMC에코자이","20230107","85000","59.79","0.000000","14","","","2019","아파트","중개거래","서울 서대문구"
"2023","11500","강서구","10800","공항동","1","대지","0665","0012","DH팰리스","20230107","25500","29.84","19.070000","3","","","2017","연립다세대","중개거래","서울 강서구"
"2023","11410","서대문구","11200","대현동","1","대지","0090","0058","(90-58)","20230107","14500","18.98","23.030000","3","","","2015","오피스텔","중개거래","서울 마포구"
"2023","11140","중구","16200","신당동","1","대지","0052","0405","(52-405)","20230107","23500","25.82","16.510000","2","","","2016","연립다세대","중개거래","서울 중구"
"2023","11440","마포구","12500","성산동","1","대지","0036","0019","(36-19)","20230107","25000","36.27","29.400000","1","","","1987","연립다세대","중개거래","서울 마포구"
"2023","11200","성동구","10800","응봉동","1","대지","0265","0041","(265-41)","20230107","31000","39.05","15.650000","2","","","1994","연립다세대","중개거래","서울 성동구"
"2023","11380","은평구","10900","신사동","1","대지","0200","0173","(200-173)","20230107","19000","35.22","25.670000","2","","","1987","연립다세대","중개거래","서울 은평구"
"2023","11710","송파구","10400","송파동","1","대지","0145","0021","(145-21)","20230107","11000","23.49","16.150000","-1","","","1993","연립다세대","중개거래","서울 송파구"
"2023","11200","성동구","10500","마장동","1","대지","0797","0016","	(797-16)	","20230107","10950","24.6","29.110000","5","","","1988","오피스텔","중개거래","서울 성동구"
"2023","11500","강서구","10300","화곡동","1","대지","0111","0111","지온아트빌","20230107","20500","24.06","15.500000","3","","","2016","연립다세대","중개거래","서울 중랑구"
"2023","11740","강동구","10900","천호동","1","대지","0425","0003","천호역 한강 푸르지오시티","20230107","18000","25.24","35.910000","24","","","2015","오피스텔","중개거래","서울 강동구"
"2023","11560","영등포구","13300","대림동","1","대지","0717","0000","쌍용플래티넘S","20230107","9500","18.24","0.000000","6","","","2013","아파트","중개거래","서울 영등포구"
"2023","11110","종로구","13400","경운동","1","대지","0089","0004","운현궁 에스케이 허브","20230107","27500","35.36","48.760000","5","","","2005","오피스텔","중개거래","서울 종로구"
"2023","11680","강남구","11500","수서동","1","대지","0736","0000","신동아","20230107","85000","33.18","0.000000","8","","","1992","아파트","중개거래","서울 강남구"
"2023","11380","은평구","10700","응암동","1","대지","0197","0078","신동아","20230107","38000","52.71","0.000000","8","","","1990","아파트","중개거래","서울 마포구"
"2023","11590","동작구","10700","사당동","1","대지","0183","0012","카라베르디움","20230107","43500","47.81","33.140000","2","","","2018","연립다세대","중개거래","서울 동작구, 서울 서초구"
"2023","11260","중랑구","10600","신내동","1","대지","0657","0000","신내9진흥","20230107","32000","39.84","0.000000","2","","","1996","아파트","중개거래","서울 중랑구"
"2023","11410","서대문구","11900","북가좌동","1","대지","0280","0002","화인빌리지","20230107","23800","52.26","27.370000","2","","","2008","연립다세대","중개거래","서울 서대문구"
"2023","11560","영등포구","13200","신길동","1","대지","4955","0000","신길센트럴아이파크","20230107","90000","59.97","0.000000","20","","","2019","아파트","중개거래","서울 영등포구"
"2023","11380","은평구","11400","진관동","1","대지","0060","0000","은평뉴타운솔하임","20230107","24800","19.84","0.000000","19","","20230112","2017","아파트","중개거래","서울 은평구"
"2023","11560","영등포구","13200","신길동","1","대지","4780","0000","보라매경남아너스빌","20230107","86000","84.79","0.000000","6","","20230306","2005","아파트","중개거래","서울 동작구, 서울 영등포구"
"2023","11560","영등포구","10300","영등포동2가","1","대지","0094","0119","	(94-119)	","20230106","6800","25.74","37.740000","8","","","1992","오피스텔","직거래",""
"2023","11215","광진구","10300","구의동","1","대지","0547","0000","강변현대하이엘","20230106","107000","130.89","0.000000","2","","","2004","아파트","중개거래","서울 광진구"
"2023","11530","구로구","10700","개봉동","1","대지","0060","0101","거성푸르뫼","20230106","60000","132.68","0.000000","15","","","1993","아파트","중개거래","서울 구로구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39398","24.58","37.020000","8","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39604","24.58","37.020000","8","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11260","중랑구","10300","중화동","1","대지","0324","0015","디아이빌","20230106","55000","52.34","30.660000","5","","","2022","연립다세대","직거래",""
"2023","11680","강남구","10100","역삼동","1","대지","0736","0022","메이플라워멤버스빌오피스텔","20230106","14500","20.1","31.850000","6","","","2006","오피스텔","중개거래","서울 강남구"
"2023","11320","도봉구","10800","도봉동","1","대지","0555","0000","서울가든","20230106","42000","75.33","0.000000","10","","","1987","아파트","직거래",""
"2023","11680","강남구","11000","압구정동","1","대지","0490","0000","한양1차(영동한양)","20230106","218500","63.87","0.000000","2","","","1977","아파트","중개거래","서울 강남구"
"2023","11530","구로구","10200","구로동","1","대지","0104","0003","그린플러스 구로 해담채3","20230106","11000","17.35","26.760000","9","","","2014","오피스텔","중개거래","서울 구로구"
"2023","11680","강남구","10800","논현동","","","","","","20230106","730000","203.97","231.800000","","","","1975","단독다가구","중개거래","서울 강남구"
"2023","11230","동대문구","10600","장안동","1","대지","0415","0010","글로벌팰리스","20230106","20000","31.71","41.690000","6","","","2019","오피스텔","중개거래","서울 동대문구"
"2023","11500","강서구","10300","화곡동","1","대지","0153","0007","정감하우스","20230106","19000","28.35","14.840000","4","","","2016","연립다세대","직거래",""
"2023","11440","마포구","10200","공덕동","1","대지","0371","0000","공덕1삼성래미안","20230106","87000","59.74","0.000000","10","","","1999","아파트","중개거래","서울 마포구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39758","24.58","37.020000","9","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39604","24.58","37.020000","8","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11320","도봉구","10500","쌍문동","1","대지","0059","0000","한양2","20230106","26000","28.71","0.000000","10","","","1988","아파트","중개거래","서울 도봉구"
"2023","11500","강서구","10500","마곡동","1","대지","0776","0002","마곡센트럴대방디엠시티오피스텔","20230106","38500","39.97","57.410000","9","","","2017","오피스텔","중개거래","서울 강서구"
"2023","11305","강북구","10100","미아동","1","대지","1357","0000","삼각산아이원","20230106","65000","84.71","0.000000","10","","","2003","아파트","중개거래","서울 강북구"
"2023","11140","중구","14400","장충동2가","1","대지","0193","0029","장충","20230106","18250","62.48","0.000000","1","","","1981","아파트","중개거래","서울 중구"
"2023","11620","관악구","10200","신림동","","","","","","20230106","155000","235.77","156.600000","","","","1969","단독다가구","중개거래","서울 관악구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","39200","28.8","17.840000","5","","","2022","연립다세대","직거래",""
"2023","11500","강서구","10300","화곡동","1","대지","0372","0073","케이씨타운","20230106","33900","27.62","31.860000","5","","","2022","오피스텔","직거래",""
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37650","27.71","17.170000","3","","","2022","연립다세대","직거래",""
"2023","11320","도봉구","10700","창동","1","대지","0316","0000","창동주공2단지","20230106","46800","49.94","0.000000","4","","20230217","1990","아파트","중개거래","서울 도봉구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39140","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39758","24.58","37.020000","9","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11500","강서구","10800","공항동","1","대지","0684","0003","대림밸리","20230106","25300","36.82","22.510000","5","","","2016","연립다세대","중개거래","서울 강서구"
"2023","11140","중구","16200","신당동","1","대지","0844","0000","남산타운","20230106","145000","114.88","0.000000","14","","","2002","아파트","중개거래","서울 중구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37250","27.71","17.170000","2","","","2022","연립다세대","직거래",""
"2023","11620","관악구","10200","신림동","1","대지","1556","0014","영화아트빌라","20230106","19000","51.52","28.280000","1","","","1992","연립다세대","직거래",""
"2023","11290","성북구","13900","석관동","1","대지","0410","0000","래미안아트리치","20230106","73800","59.98","0.000000","8","","","2019","아파트","중개거래","서울 동대문구"
"2023","11410","서대문구","11900","북가좌동","1","대지","0002","0003","(2-3)","20230106","16700","29.85","19.080000","5","","","2011","연립다세대","중개거래","서울 서대문구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39398","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39604","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39140","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11500","강서구","10300","화곡동","1","대지","0362","0079","해온캐슬","20230106","32000","26.52","18.550000","3","","","2019","연립다세대","중개거래","서울 강서구"
"2023","11680","강남구","10700","신사동","1","대지","0540","0002","대성아파트","20230106","70000","68.24","0.000000","3","","","2002","아파트","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39604","24.58","37.020000","9","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11710","송파구","10600","삼전동","1","대지","0042","0019","(42-19)","20230106","35000","42.3","27.730000","2","","","2012","연립다세대","중개거래","서울 송파구"
"2023","11620","관악구","10100","봉천동","1","대지","0716","0001","행복한그집","20230106","49200","52.82","43.480000","4","","","2009","연립다세대","중개거래","서울 관악구"
"2023","11290","성북구","13800","장위동","1","대지","0068","0853","경훈빌라","20230106","28000","34.56","16.070000","-1","","","2003","연립다세대","중개거래","서울 성북구"
"2023","11170","용산구","13100","한남동","1","대지","0569","0006","(569-6)","20230106","129000","38.76","20.020000","2","","","1993","연립다세대","중개거래","서울 용산구"
"2023","11470","양천구","10200","목동","1","대지","0324","0037","샤론인텔리안(324-37)","20230106","34700","38.01","26.800000","2","","","2016","연립다세대","직거래",""
"2023","11380","은평구","10400","갈현동","1","대지","0467","0002","역촌맨션","20230106","36300","65.75","0.000000","4","","","1973","아파트","직거래",""
"2023","11215","광진구","10500","자양동","1","대지","0686","0029","동산빌라다동","20230106","48295","36.81","24.550000","2","","","1986","연립다세대","중개거래","서울 광진구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37850","27.67","17.140000","2","","","2022","연립다세대","직거래",""
"2023","11620","관악구","10100","봉천동","1","대지","0716","0001","행복한그집","20230106","49200","52.82","43.480000","4","","20230130","2009","연립다세대","중개거래","서울 관악구"
"2023","11290","성북구","13600","하월곡동","1","대지","0040","0007","엠케이하우징5차","20230106","32500","26.77","21.040000","2","","","2021","연립다세대","직거래",""
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","38250","27.67","17.140000","3","","","2022","연립다세대","직거래",""
"2023","11230","동대문구","11000","이문동","1","대지","0054","0000","현대","20230106","51000","59.92","0.000000","20","","","2000","아파트","중개거래","서울 동대문구"
"2023","11290","성북구","10300","돈암동","1","대지","0580","0009","리치빌","20230106","22000","49.6","29.430000","3","","","2001","연립다세대","중개거래","서울 성북구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37850","27.24","16.880000","4","","","2022","연립다세대","직거래",""
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","40119","24.58","37.020000","10","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","40119","24.58","37.020000","10","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","40119","24.58","37.020000","10","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11710","송파구","10600","삼전동","1","대지","0043","0003","더트라이앵글","20230106","27000","16.59","12.150000","3","","","2021","연립다세대","중개거래","서울 송파구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39758","24.58","37.020000","9","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11470","양천구","10200","목동","1","대지","0929","0000","목동청구한신아파트","20230106","116500","84.77","0.000000","4","","","1997","아파트","중개거래","서울 양천구"
"2023","11500","강서구","10300","화곡동","1","대지","0410","0146","6차태건빌라","20230106","14500","36.12","31.880000","1","","","1990","연립다세대","중개거래","서울 강서구"
"2023","11500","강서구","10600","내발산동","1","대지","0718","0018","718-18","20230106","26000","27.51","17.400000","3","","","2019","연립다세대","중개거래","서울 성동구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37250","27.24","16.880000","5","","","2022","연립다세대","직거래",""
"2023","11380","은평구","10500","구산동","1","대지","0024","0011","데미안빌","20230106","27000","78","46.320000","2","","","2002","연립다세대","중개거래","서울 은평구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37400","27.21","16.860000","4","","","2022","연립다세대","직거래",""
"2023","11350","노원구","10200","월계동","1","대지","0377","0046","한전빌라A동(377-46)","20230106","17000","36.97","29.830000","-1","","","1988","연립다세대","중개거래","서울 노원구"
"2023","11260","중랑구","10100","면목동","1","대지","0002","0030","로커스빌","20230106","19500","28.79","18.120000","5","","","2005","연립다세대","직거래",""
"2023","11560","영등포구","11500","당산동5가","1","대지","0008","0000","데시앙루브 오피스텔","20230106","24300","28.24","39.530000","6","","","2014","오피스텔","중개거래","서울 영등포구"
"2023","11380","은평구","10800","역촌동","1","대지","0080","0002","임창에버빌(80-2)","20230106","22500","40.48","15.960000","6","","","2011","연립다세대","중개거래","서울 은평구"
"2023","11680","강남구","10300","개포동","1","대지","0012","0000","삼익대청아파트","20230106","94000","39.53","0.000000","6","","","1992","아파트","중개거래","서울 강남구"
"2023","11380","은평구","10100","수색동","1","대지","0417","0000","DMC롯데캐슬더퍼스트","20230106","90000","84.87","0.000000","13","","","2021","아파트","중개거래","서울 은평구"
"2023","11680","강남구","11800","도곡동","1","대지","0527","0000","도곡렉슬","20230106","160000","59.98","0.000000","14","","","2006","아파트","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39398","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39398","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11710","송파구","11200","오금동","1","대지","0043","0000","현대(2-4차)","20230106","129000","130.93","0.000000","11","","","1984","아파트","중개거래","서울 송파구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","36800","27.21","16.860000","3","","","2022","연립다세대","직거래",""
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","37400","27.21","16.860000","5","","","2022","연립다세대","직거래",""
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","36450","27.21","16.860000","2","","","2022","연립다세대","직거래",""
"2023","11590","동작구","10200","상도동","1","대지","0431","0000","래미안상도3차","20230106","113000","84.96","0.000000","7","","20230116","2004","아파트","직거래",""
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","36550","27.18","16.840000","3","","","2022","연립다세대","직거래",""
"2023","11290","성북구","13600","하월곡동","1","대지","0090","1854","삼성하이빌","20230106","26000","29.91","20.200000","4","","","2015","연립다세대","중개거래","서울 성북구"
"2023","11305","강북구","10200","번동","1","대지","0470","0001","삼성","20230106","55000","84.96","0.000000","13","","","1998","아파트","중개거래","서울 강남구"
"2023","11350","노원구","10500","상계동","1","대지","1285","0000","동아불암","20230106","46000","59.4","0.000000","12","","","1999","아파트","중개거래","서울 노원구"
"2023","11740","강동구","10900","천호동","1","대지","0425","0003","천호역 한강 푸르지오시티","20230106","18800","25.24","35.910000","28","","","2015","오피스텔","중개거래","서울 강동구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39398","24.58","37.020000","7","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11530","구로구","10700","개봉동","1","대지","0367","0026","태산무지개(367-26)","20230106","22000","45.91","28.230000","2","","","2011","연립다세대","중개거래","서울 구로구"
"2023","11440","마포구","10500","용강동","1","대지","0146","0001","수스타빌","20230106","36200","27.18","16.840000","2","","","2022","연립다세대","직거래",""
"2023","11620","관악구","10200","신림동","1","대지","1735","0000","관악산휴먼시아2단지","20230106","59800","59.99","0.000000","5","","","2008","아파트","중개거래","서울 관악구"
"2023","11470","양천구","10300","신월동","1","대지","0079","0017","대근아트빌","20230106","25500","45.88","28.090000","6","","","2018","연립다세대","중개거래","서울 양천구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","40325","24.58","37.020000","10","","","2022","오피스텔","중개거래","서울 강남구"
"2023","11170","용산구","11300","원효로2가","1","대지","0092","0002","씨모어","20230106","39604","24.58","37.020000","9","","","2022","오피스텔","중개거래","서울 강남구"
